,Date,Lockdown,Gathering_Max,Mall_Distancing,Recreation,Workplace_Closure,Workplace_Gathering,Worship,Dine_in_Max,School_Restriction
229,2020-09-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
230,2020-09-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
231,2020-09-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
232,2020-09-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
233,2020-09-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
234,2020-09-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
235,2020-09-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
236,2020-09-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
237,2020-09-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
238,2020-09-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
239,2020-09-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
240,2020-09-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
241,2020-09-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
242,2020-09-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
243,2020-09-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
244,2020-09-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
245,2020-09-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
246,2020-09-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
247,2020-09-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
248,2020-09-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
249,2020-09-28,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
250,2020-09-29,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
251,2020-09-30,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
252,2020-10-01,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
253,2020-10-02,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
254,2020-10-03,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
255,2020-10-04,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
256,2020-10-05,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
257,2020-10-06,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
258,2020-10-07,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
259,2020-10-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
260,2020-10-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
261,2020-10-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
262,2020-10-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
263,2020-10-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
264,2020-10-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
265,2020-10-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
266,2020-10-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
267,2020-10-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
268,2020-10-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
269,2020-10-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
270,2020-10-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
271,2020-10-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
272,2020-10-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
273,2020-10-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
274,2020-10-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
275,2020-10-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
276,2020-10-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
277,2020-10-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
278,2020-10-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
279,2020-10-28,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
280,2020-10-29,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
281,2020-10-30,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
282,2020-10-31,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
283,2020-11-01,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
284,2020-11-02,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
285,2020-11-03,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
286,2020-11-04,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
287,2020-11-05,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
288,2020-11-06,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
289,2020-11-07,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
290,2020-11-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
291,2020-11-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
292,2020-11-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
293,2020-11-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
294,2020-11-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
295,2020-11-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
296,2020-11-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
297,2020-11-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
298,2020-11-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
299,2020-11-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
300,2020-11-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
301,2020-11-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
302,2020-11-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
303,2020-11-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
304,2020-11-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
305,2020-11-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
306,2020-11-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
307,2020-11-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
308,2020-11-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
309,2020-11-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
310,2020-11-28,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
311,2020-11-29,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
312,2020-11-30,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
313,2020-12-01,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
314,2020-12-02,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
315,2020-12-03,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
316,2020-12-04,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
317,2020-12-05,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
318,2020-12-06,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
319,2020-12-07,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
320,2020-12-08,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
321,2020-12-09,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
322,2020-12-10,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
323,2020-12-11,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
324,2020-12-12,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
325,2020-12-13,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
326,2020-12-14,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
327,2020-12-15,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
328,2020-12-16,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
329,2020-12-17,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
330,2020-12-18,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
331,2020-12-19,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
332,2020-12-20,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
333,2020-12-21,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
334,2020-12-22,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
335,2020-12-23,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
336,2020-12-24,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
337,2020-12-25,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
338,2020-12-26,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
339,2020-12-27,0,0.03125,0.3125,0.35,0.5,0.03125,0.75,0.03125,0.19999999999999996
340,2020-12-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
341,2020-12-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
342,2020-12-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
343,2020-12-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
344,2021-01-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
345,2021-01-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
346,2021-01-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
347,2021-01-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
348,2021-01-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
349,2021-01-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
350,2021-01-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
351,2021-01-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
352,2021-01-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
353,2021-01-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
354,2021-01-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
355,2021-01-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
356,2021-01-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
357,2021-01-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
358,2021-01-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
359,2021-01-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
360,2021-01-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
361,2021-01-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
362,2021-01-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
363,2021-01-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
364,2021-01-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
365,2021-01-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
366,2021-01-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
367,2021-01-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
368,2021-01-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
369,2021-01-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
370,2021-01-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
371,2021-01-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
372,2021-01-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
373,2021-01-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
374,2021-01-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
375,2021-02-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
376,2021-02-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
377,2021-02-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
378,2021-02-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
379,2021-02-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
380,2021-02-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
381,2021-02-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
382,2021-02-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
383,2021-02-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
384,2021-02-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
385,2021-02-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
386,2021-02-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
387,2021-02-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
388,2021-02-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
389,2021-02-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
390,2021-02-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
391,2021-02-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
392,2021-02-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
393,2021-02-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
394,2021-02-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
395,2021-02-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
396,2021-02-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
397,2021-02-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
398,2021-02-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
399,2021-02-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
400,2021-02-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
401,2021-02-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
402,2021-02-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
403,2021-03-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
404,2021-03-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
405,2021-03-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
406,2021-03-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
407,2021-03-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
408,2021-03-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
409,2021-03-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
410,2021-03-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
411,2021-03-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
412,2021-03-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
413,2021-03-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
414,2021-03-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
415,2021-03-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
416,2021-03-14,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
417,2021-03-15,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
418,2021-03-16,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
419,2021-03-17,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
420,2021-03-18,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
421,2021-03-19,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
422,2021-03-20,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
423,2021-03-21,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
424,2021-03-22,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
425,2021-03-23,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
426,2021-03-24,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
427,2021-03-25,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
428,2021-03-26,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
429,2021-03-27,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
430,2021-03-28,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
431,2021-03-29,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
432,2021-03-30,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
433,2021-03-31,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
434,2021-04-01,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
435,2021-04-02,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
436,2021-04-03,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
437,2021-04-04,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
438,2021-04-05,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
439,2021-04-06,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
440,2021-04-07,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
441,2021-04-08,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
442,2021-04-09,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
443,2021-04-10,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
444,2021-04-11,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
445,2021-04-12,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
446,2021-04-13,0,0.00390625,0.25,0.35,0.25,0.00390625,0.35,0.00390625,0.19999999999999996
